Course Code,Title,Subject,Course Number,Credits,School,Campus Locations,Prerequisites,Core Requirements,Section #,Instructors,Status,Comments,Time,Weekdays,Meeting Times
17:610:515,EMERGING LITERACIES,610 - Library and Information Science,515,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,LAGARDE,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:516,STUD'T ENGAGEM IN SL,610 - Library and Information Science,516,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"GAZALEH, AMY, ZITO, KIM",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:519,INFO LITERACY L&T,610 - Library and Information Science,519,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,TEWELL MCCORD,CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:520,ORGZ INFORMATION,610 - Library and Information Science,520,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,CHENG,CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:520,ORGZ INFORMATION,610 - Library and Information Science,520,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,91,PUCCIARELLI,CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:522,CATALOGING & CLASS,610 - Library and Information Science,522,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"WARD, PAMELA",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:522,CATALOGING & CLASS,610 - Library and Information Science,522,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,91,"WARD, PAMELA",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:523,INTERACT DESGN STDIO,610 - Library and Information Science,523,3 (3.0 credits),School of Communication and Information (Graduate),College Avenue,(17:610:513 FOUNDATIONS OF INTERACTION DESIGN AND INFORMATICS ),None,01,"KIM, SUNYOUNG",OPEN,Go to http://canvas.rutgers.edu,1400-1700,Tuesday,T: 1400-1700 at CI 337 (LEC)
17:610:524,METADATA FOR INFO PR,610 - Library and Information Science,524,3 (3.0 credits),School of Communication and Information (Graduate),O,(17:610:520 ORGANIZING INFORMATION )<em> OR </em>(17:610:522 CATALOGING AND CLASSIFICATION ),None,90,"LEUCHTER, JANE",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:530,SEARCH/INF LANDSCAPE,610 - Library and Information Science,530,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"VALENZA, JOYCE",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:530,SEARCH/INF LANDSCAPE,610 - Library and Information Science,530,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,91,"BOYER, BRENDA",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:532,COLL DEVL&MGT,610 - Library and Information Science,532,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,MIKITISH,CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:533,MANUSCRIPTS&ARCHIVES,610 - Library and Information Science,533,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,CLEMENTS,CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:534,RECORDS MANAGEMENT,610 - Library and Information Science,534,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"DALINA, STEPHEN",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:535,COMPET INTELLIGENCE,610 - Library and Information Science,535,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,STOERGER,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:540,REF SOURCES&SERVICES,610 - Library and Information Science,540,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"FLOEGEL, DIANA",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:547,"CHLDRN,READG,LITERAC",610 - Library and Information Science,547,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"ARONSON, MARC",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:548,"YA,READING,LITERACY",610 - Library and Information Science,548,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"ARONSON, MARC",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:550,INFO TECHNOLOGIES,610 - Library and Information Science,550,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"SPOERRI, ANSELM",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:550,INFO TECHNOLOGIES,610 - Library and Information Science,550,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,91,"AMMARI, TAWFIQ",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:550,INFO TECHNOLOGIES,610 - Library and Information Science,550,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,92,"KAUR, AMANPREET",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:554,INFO VISUAL & PRESNT,610 - Library and Information Science,554,3 (3.0 credits),School of Communication and Information (Graduate),O,(17:610:550 INTRODUCTION TO INFORMATION TECHNOLOGIES ),None,90,"SPOERRI, ANSELM",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:556,PRESRV LIB&ARCH MAT,610 - Library and Information Science,556,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"BELL, LAUREN",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:557,DATABASE DESN & MGT,610 - Library and Information Science,557,3 (3.0 credits),School of Communication and Information (Graduate),O,(17:610:550 INTRODUCTION TO INFORMATION TECHNOLOGIES ),None,90,FERNANDO,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:560,FNDTNS DATA SCIENCE,610 - Library and Information Science,560,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,FERNANDO,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:561,DATA ANALYTICS,610 - Library and Information Science,561,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"SINGH, VIVEK",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:562,PROBLM SOLV W/ DATA,610 - Library and Information Science,562,3 (3.0 credits),School of Communication and Information (Graduate),O,(17:610:550 INTRODUCTION TO INFORMATION TECHNOLOGIES )<em> AND </em>(17:610:560 FOUNDATIONS OF DATA SCIENCE ),None,90,GARIMELLA,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:567,INFO SECURITY MGMT,610 - Library and Information Science,567,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,FERNANDO,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:569,DIGITAL PRESERVATION,610 - Library and Information Science,569,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"BELL, LAUREN",CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:570,MANAGEMENT PRINCIPL,610 - Library and Information Science,570,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,PAVLOVSKY,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:571,LIBRARY LEADERSHIP,610 - Library and Information Science,571,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"RADFORD, MARIE",OPEN,Go to http://canvas.rutgers.edu,1800-2100,Thursday,H: 1800-2100 at   (ONLINE INSTRUCTION(INTERNET))
17:610:575,"MGMT AND EVAL, SLM",610 - Library and Information Science,575,3 (3.0 credits),School of Communication and Information (Graduate),O,"(17:610:514 LEARNING THEORY, INQUIRY, AND INSTRUCTIONAL DESIGN )",CE: Non-Core: Community Engagement,90,"VALENZA, JOYCE",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:579,ETHICS IN INFO PRACT,610 - Library and Information Science,579,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"PARIS, BRITT",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:580,KNOWLEDGE & SOCIETY,610 - Library and Information Science,580,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,DALBELLO,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:580,KNOWLEDGE & SOCIETY,610 - Library and Information Science,580,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,91,WALSH,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:581,SOCIAL INFORMATICS,610 - Library and Information Science,581,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,REYNOLDS,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:583,PRESERV & ARCHIVES,610 - Library and Information Science,583,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,DALBELLO,CLOSED,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:583,PRESERV & ARCHIVES,610 - Library and Information Science,583,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,91,MCGOWAN,OPEN,,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:584,INTELL FREEDOM LIB,610 - Library and Information Science,584,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"KRANICH, NANCY",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:585,READ INTERESTS ADULT,610 - Library and Information Science,585,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"LAWRENCE, EMIL",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:587,DESIGN SOCIAL MEDIA,610 - Library and Information Science,587,3 (3.0 credits),School of Communication and Information (Graduate),College Avenue,,None,01,"JHAVER, SHAGUN",OPEN,Go to http://canvas.rutgers.edu,1210-1510,Monday,M: 1210-1510 at CI 337 (LEC)
17:610:591,INDIVIDUAL STUDY,610 - Library and Information Science,591,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,01,,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (PROJ-IND)
17:610:591,INDIVIDUAL STUDY,610 - Library and Information Science,591,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (PROJ-IND)
17:610:592,FIELD EXPERIENCE,610 - Library and Information Science,592,3 (3.0 credits),School of Communication and Information (Graduate),O,,CE: Non-Core: Community Engagement,90,PAVLOVSKY,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (FLD WRK)
17:610:592,FIELD EXPERIENCE,610 - Library and Information Science,592,3 (3.0 credits),School of Communication and Information (Graduate),O,,CE: Non-Core: Community Engagement,91,"VALENZA, JOYCE",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (FLD WRK)
17:610:595,SPECIAL TOPICS V,610 - Library and Information Science,595,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"LAWRENCE, EMIL",OPEN,Go to http://canvas.rutgers.edu,1800-2100,Wednesday,W: 1800-2100 at   (ONLINE INSTRUCTION(INTERNET))
17:610:596,SPECIAL TOPICS I,610 - Library and Information Science,596,3 (3.0 credits),School of Communication and Information (Graduate),O,,None,90,"HELGE, KRISTYN",OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
17:610:800,MATRICULATION CONT'D,610 - Library and Information Science,800,0 (0.0 credits),School of Communication and Information (Graduate),N/A; O,,None,01,,OPEN,,-,N/A,: - at   (GRADUATE 800-LEVEL)
17:610:800,MATRICULATION CONT'D,610 - Library and Information Science,800,0 (0.0 credits),School of Communication and Information (Graduate),N/A; O,,None,90,,OPEN,,-,N/A,: - at   (GRADUATE 800-LEVEL)
18:001:814,GSAPP EXCHANGE,001 - Exchange,814,None (Credits by arrangement),Graduate School of Applied and Professional  Psychology,N/A,,None,01,,OPEN,Submit approval form. See Registrar,-,N/A,: - at   (EXCHANGE)
18:001:897,FT STUDY ON CAMPUS,001 - Exchange,897,0 (0.0 credits),Graduate School of Applied and Professional  Psychology,N/A,,None,01,,OPEN,,-,N/A,: - at   (GRADUATE 800-LEVEL)
18:001:898,FT STUDY OFF CAMPUS,001 - Exchange,898,0 (0.0 credits),Graduate School of Applied and Professional  Psychology,N/A,,None,01,,OPEN,,-,N/A,: - at   (GRADUATE 800-LEVEL)
18:001:899,FT STUDY MATRIC CONT,001 - Exchange,899,0 (0.0 credits),Graduate School of Applied and Professional  Psychology,N/A,,None,01,,OPEN,,-,N/A,: - at   (GRADUATE 800-LEVEL)
18:820:502,THEOR FDNT SYSTEMS,820 - Professional Psychology,502,2 (2.0 credits),Graduate School of Applied and Professional  Psychology,O,,None,90,,OPEN,,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
18:820:506,SOC DEVELOPM PSYCHOL,820 - Professional Psychology,506,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,,None,01,"WALZER, ARIELLE",CLOSED,,1815-2045,Monday,M: 1815-2045 at SMH 219 (LEC)
18:820:507,LEARNING THEORY/CB,820 - Professional Psychology,507,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch; Livingston,,None,02,"CHU, BRIAN",CLOSED,,0845-1130,Tuesday,T: 0845-1130 at PSY A340 (LEC)
18:820:507,LEARNING THEORY/CB,820 - Professional Psychology,507,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch; Livingston,,None,03,"MURPHY, HILARY",OPEN,,1700-1945,Tuesday,T: 1700-1945 at GOR 422 (LEC)
18:820:509,ANALYTIC FDTNS,820 - Professional Psychology,509,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,,None,01,"WALKUP, JAMES",OPEN,,1400-1645,Tuesday,T: 1400-1645 at PSY A230 (LEC)
18:820:509,ANALYTIC FDTNS,820 - Professional Psychology,509,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,,None,02,LYON-STIRLING,OPEN,,1400-1645,Tuesday,T: 1400-1645 at PSY A223 (LEC)
18:820:511,PRACT APPLD BEHAV AN,820 - Professional Psychology,511,None (Credits by arrangement),Graduate School of Applied and Professional  Psychology,Busch; N/A,,CE: Non-Core: Community Engagement,01,"PHILLIPS, CARA",OPEN,,1815-2045,Wednesday,W: 1815-2045 at SMH 219 (LEC)
18:820:511,PRACT APPLD BEHAV AN,820 - Professional Psychology,511,None (Credits by arrangement),Graduate School of Applied and Professional  Psychology,Busch; N/A,,CE: Non-Core: Community Engagement,02,ISENHOWER,OPEN,,-,N/A,: - at   (FLD WRK)
18:820:512,INTRO ANL SNG DESIGN,820 - Professional Psychology,512,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch; Cook/Douglass,,None,01,ISENHOWER,OPEN,,1535-1805,Tuesday,T: 1535-1805 at NH D340 (LEC)
18:820:512,INTRO ANL SNG DESIGN,820 - Professional Psychology,512,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch; Cook/Douglass,,None,02,"HELVEY, CASEY",OPEN,,1815-2045,Wednesday,W: 1815-2045 at AUT 106 (LEC)
18:820:513,PRINC BEHAV ANL,820 - Professional Psychology,513,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch; Cook/Douglass,,None,01,"DESHAIS, MEGHAN",OPEN,,1815-2045,Tuesday,T: 1815-2045 at NH D340 (LEC)
18:820:513,PRINC BEHAV ANL,820 - Professional Psychology,513,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch; Cook/Douglass,,None,02,IANNACCONE,OPEN,,1535-1805,Wednesday,W: 1535-1805 at AUT 106 (LEC)
18:820:514,ABA CHANGING BEHAV,820 - Professional Psychology,514,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,(18:820:512 INTRO ANL SNG DESIGN )<em> AND </em>(18:820:513 BASIC PRINCIPLES OF BEHAVIOR ANALYSIS ),None,01,WEINSZTOK,OPEN,,1815-2045,Thursday,H: 1815-2045 at SMH 200 (LEC)
18:820:516,APPL BEH ANL ASMT/TX,820 - Professional Psychology,516,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,(18:820:512 INTRO ANL SNG DESIGN )<em> AND </em>(18:820:513 BASIC PRINCIPLES OF BEHAVIOR ANALYSIS ),None,01,"LARUE, ROBERT",OPEN,,1815-2045,Tuesday,T: 1815-2045 at SMH 200 (LEC)
18:820:522,PERSONNEL SUP & MGMT,820 - Professional Psychology,522,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,(18:820:512 INTRO ANL SNG DESIGN )<em> AND </em>(18:820:513 BASIC PRINCIPLES OF BEHAVIOR ANALYSIS ),None,01,"PHILLIPS, CARA",OPEN,,1815-2045,Thursday,H: 1815-2045 at NH D340 (LEC)
18:820:524,PED FEEDING DISORDER,820 - Professional Psychology,524,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,,None,01,"AUTEN, EMMA",OPEN,,1815-2045,Monday,M: 1815-2045 at SMH 200 (LEC)
18:820:525,PREV INTVN TIER SYST,820 - Professional Psychology,525,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,O,,None,90,FOSTER,OPEN,Go to http://canvas.rutgers.edu,-,N/A,: - at   (ONLINE INSTRUCTION(INTERNET))
18:820:527,THESIS ABA,820 - Professional Psychology,527,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,N/A,,None,01,"LARUE, ROBERT",OPEN,,-,N/A,: - at   (FLD WRK)
18:820:527,THESIS ABA,820 - Professional Psychology,527,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Off campus,,None,02,"GREER, BRIAN",OPEN,,-,N/A,: - at   (FLD WRK)
18:820:527,THESIS ABA,820 - Professional Psychology,527,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Off campus,,None,03,ISENHOWER,OPEN,,-,N/A,: - at   (FLD WRK)
18:820:527,THESIS ABA,820 - Professional Psychology,527,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Off campus,,None,04,PETERSON,OPEN,,-,N/A,: - at   (FLD WRK)
18:820:527,THESIS ABA,820 - Professional Psychology,527,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Off campus,,None,05,"DESHAIS, MEGHAN",OPEN,,-,N/A,: - at   (FLD WRK)
18:820:531,CLIN INTER & ASSESS,820 - Professional Psychology,531,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,,None,01,"CAIN, NICOLE",OPEN,,1400-1645,Wednesday,W: 1400-1645 at PSY A340 (LEC)
18:820:534,CULTURE IN ABA,820 - Professional Psychology,534,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch,(18:820:513 BASIC PRINCIPLES OF BEHAVIOR ANALYSIS )<em> AND </em>(18:820:512 INTRO ANL SNG DESIGN ),None,01,"DESHAIS, MEGHAN",OPEN,,1535-1805,Wednesday,W: 1535-1805 at SMH 200 (LEC)
18:820:550,HISTORY & SYSTEMS,820 - Professional Psychology,550,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Livingston,,None,01,"SASS, LOUIS",OPEN,,0845-1130,Tuesday,T: 0845-1130 at GOR 422 (LEC)
18:820:563,CHILD PSYCHOPATHOLOG,820 - Professional Psychology,563,3 (3.0 credits),Graduate School of Applied and Professional  Psychology,Busch; Livingston,,None,01,"WEISS, SHEVA",OPEN,,1400-1645,Monday,M: 1400-1645 at GOR 422 (LEC)
